herb_id,category,herb_korean,herb_hanja,tag_count,tags,tag_source,primary_body_category,body_categories,cluster
ANIMAL_146,수부(獸),돈란 (돼지불알),豚卵,4,경련완화|심신안정|해독|소변개선,auto,심·신경,심·신경|신장·소변|염증·해독,2
ANIMAL_147,수부(獸),야저황 (멧돼지 쓸개에 병적으로 생긴 우황같은 응결물),野猪黃,2,심신안정|면역강화,auto,심·신경,심·신경|정기·기력,2
ANIMAL_148,수부(獸),여육 (나귀 고기),驢肉,3,감기완화|기력보강|혈액보강,auto+supplement,정기·기력,정기·기력|혈·순환,2
ANIMAL_149,수부(獸),나육 (노새 고기),騾肉,1,기력보강,supplement,정기·기력,정기·기력,2
ANIMAL_150,수부(獸),호음경 (여우의 음경),狐陰莖,2,면역강화|남성건강보조,auto+supplement,여성·부인,여성·부인|정기·기력,3
ANIMAL_151,수부(獸),달간 (수달의 간),獺肝,3,면역강화|심신안정|해독,auto,정기·기력,정기·기력|심·신경|염증·해독,2
ANIMAL_152,수부(獸),단육 (수달 고기),猯肉,2,기력보강|부종완화,auto+supplement,신장·소변,신장·소변|정기·기력,3
ANIMAL_153,수부(獸),환육 (오소리 고기),獾肉,2,면역강화|기력보강,auto+supplement,정기·기력,정기·기력,2
ANIMAL_154,수부(獸),학육 (너구리 고기),貉肉,2,기력보강|뼈근육강화,supplement,근골·관절,근골·관절|정기·기력,4
ANIMAL_155,수부(獸),"올눌제 (물개의 음경과 고환, 해구신)",膃肭臍,3,허리통증완화|남성건강보조|신장보강,auto,신장·소변,신장·소변|여성·부인|근골·관절,3
ANIMAL_156,수부(獸),시피 (승냥이의 가죽),豺皮,1,염증완화,supplement,염증·해독,염증·해독,6
ANIMAL_157,수부(獸),낭육 (이리 고기),狼肉,1,기력보강,supplement,정기·기력,정기·기력,2
ANIMAL_158,수부(獸),야타지 (낙타 기름),唐 野駝脂,4,염증완화|감기완화|기력보강|냉증완화,auto+supplement,정기·기력,정기·기력|염증·해독,2
ANIMAL_159,수부(獸),미후 (원숭이),唐 獮猴,3,감기완화|기력보강|열내림,auto+supplement,정기·기력,정기·기력|염증·해독,2
ANIMAL_160,수부(獸),위피 (고슴도치 껍질),蝟皮,5,출혈멎음|염증완화|통증완화|소화력강화|피부해독,auto,혈·순환,혈·순환|염증·해독|위·소화|근골·관절|피부,2
ANIMAL_161,수부(獸),모서육 (숫쥐 고기),牡鼠肉,4,구충|열내림|면역강화|기력보강,auto+supplement,정기·기력,정기·기력|염증·해독,2
ANIMAL_162,수부(獸),언서 (두더지),鼴鼠,3,염증완화|피부해독|면역강화,auto,염증·해독,염증·해독|피부|정기·기력,6
ANIMAL_163,수부(獸),누서 (날다람쥐),鼺鼠,2,생리조절|기력보강,auto+supplement,여성·부인,여성·부인|정기·기력,3
ANIMAL_164,수부(獸),패고피 (씌운 지 오래된 북 가죽),敗鼓皮,1,해독,auto,염증·해독,염증·해독,6
ANIMAL_165,수부(獸),초서 (노랑담비),貂鼠,1,기력보강,supplement,정기·기력,정기·기력,2
ANIMAL_166,수부(獸),황서 (족제비),黃鼠,1,염증완화,auto,염증·해독,염증·해독,6
ANIMAL_167,수부(獸),필두회 (오래 쓴 붓을 태운 재),筆頭灰,2,염증완화|출혈멎음,auto+supplement,혈·순환,혈·순환|염증·해독,2
ANIMAL_168,수부(獸),진육 (벼락맞아 죽은 짐승의 고기),震肉,2,면역강화|기력보강,auto+supplement,정기·기력,정기·기력,2
PLANT_142,초부,인진호 (사철쑥),茵蔯蒿,5,소변개선|간해독|두통완화|면역강화|열내림,auto,머리·눈·귀,머리·눈·귀|간·담|신장·소변|정기·기력|염증·해독,0
PLANT_143,초부,왕불류행 (장구채씨),王不留行,8,혈액순환|염증완화|생리조절|출혈멎음|통증완화|감기완화|상처회복|소변개선,auto,혈·순환,혈·순환|여성·부인|피부|염증·해독|신장·소변|근골·관절|정기·기력,2
PLANT_144,초부,백호 (다북쑥),白蒿,5,관절통완화|냉증완화|기침완화|해독|부종완화,auto+supplement,호흡·폐,호흡·폐|신장·소변|근골·관절|정기·기력|염증·해독,1
PLANT_145,초부,시이 (도꼬마리),葈耳,8,감기완화|관절통완화|허리통증완화|가려움완화|염증완화|상처회복|해독|기침완화,auto+supplement,피부,피부|염증·해독|근골·관절|호흡·폐|정기·기력,5
PLANT_146,초부,갈근 (칡 뿌리),葛根,9,상처회복|갈증해소|해독|소변개선|소화력강화|불안완화|두통완화|열내림|진액보충,auto,위·소화,위·소화|염증·해독|피부|머리·눈·귀|심·신경|신장·소변|정기·기력,1
PLANT_147,초부,과루근 (하늘타리 뿌리),瓜蔞根,7,생리조절|소변개선|갈증해소|부종완화|염증완화|불안완화|소화력강화,auto,염증·해독,염증·해독|위·소화|신장·소변|심·신경|여성·부인,6
PLANT_148,초부,고삼 (도둑놈의지팡이 뿌리),苦參,4,시력보조|감기완화|염증완화|소화력강화,auto,머리·눈·귀,머리·눈·귀|위·소화|정기·기력|염증·해독,0
PLANT_149,초부,당귀,當歸,10,기력보강|혈액보강|어혈개선|출혈멎음|통증완화|소화력강화|상처회복|염증완화|열내림|가래완화,auto,혈·순환,혈·순환|염증·해독|근골·관절|피부|정기·기력|호흡·폐|위·소화,2
PLANT_150,초부,마황,麻黃,4,해독|두통완화|심신안정|열내림,auto,염증·해독,염증·해독|머리·눈·귀|심·신경,6
PLANT_151,초부,"통초 (통탈목, 으름덩굴)",通草,8,생리조절|소변개선|부종완화|혈액순환|불안완화|호흡완화|구충|열내림,auto,신장·소변,신장·소변|여성·부인|염증·해독|호흡·폐|심·신경|혈·순환,3
PLANT_152,초부,작약 (작약 뿌리),芍藥,12,생리조절|통증완화|시력보조|혈액순환|출혈멎음|소변개선|어혈개선|기력보강|가스완화|염증완화|피부해독|소화력강화,auto,염증·해독,염증·해독|머리·눈·귀|혈·순환|위·소화|근골·관절|여성·부인|신장·소변|피부|정기·기력,6
PLANT_153,초부,"여실 (붓꽃, 타래붓꽃 열매)",蠡實,9,간해독|심신안정|소변개선|해독|생리조절|출혈멎음|기침완화|불안완화|염증완화,auto,심·신경,심·신경|여성·부인|염증·해독|호흡·폐|간·담|혈·순환|신장·소변,2
PLANT_154,초부,구맥 (패랭이꽃),瞿麥,5,시력보조|소변개선|생리조절|상처회복|염증완화,auto,머리·눈·귀,머리·눈·귀|신장·소변|염증·해독|여성·부인|피부,0
PLANT_155,초부,현삼,玄參,7,기력보강|시력보조|신장보강|부종완화|열내림|염증완화|면역강화,auto,정기·기력,정기·기력|염증·해독|신장·소변|머리·눈·귀,2
PLANT_156,초부,진교,秦芃,8,관절통완화|소변개선|출혈멎음|경련완화|간해독|열내림|소화력강화|냉증완화,auto,근골·관절,근골·관절|간·담|혈·순환|심·신경|위·소화|신장·소변|정기·기력|염증·해독,4
PLANT_157,초부,백합 (백합 뿌리),百合,4,소변개선|염증완화|해독|피부개선,auto,염증·해독,염증·해독|신장·소변|피부,6
PLANT_158,초부,지모,知母,9,갈증해소|간해독|소변개선|기침완화|가래완화|열내림|기력보강|생리조절|신장보강,auto,호흡·폐,호흡·폐|위·소화|간·담|신장·소변|염증·해독|여성·부인|정기·기력,1
PLANT_159,초부,패모,唐 貝母,6,상처회복|염증완화|기침완화|갈증해소|불안완화|가래완화,auto,호흡·폐,호흡·폐|염증·해독|피부|심·신경|위·소화,1
PLANT_160,초부,백지 (구릿대 뿌리),白芷,14,통증완화|가려움완화|피부개선|대하완화|어혈개선|생리조절|상처회복|염증완화|태보|두통완화|출혈멎음|피부해독|소화력강화|감기완화,auto,피부,피부|염증·해독|여성·부인|혈·순환|머리·눈·귀|근골·관절|위·소화|정기·기력,5
PLANT_161,초부,음양곽 (삼지구엽초),淫羊藿,6,뼈근육강화|기력보강|허리통증완화|남성건강보조|염증완화|기억력개선,auto,정기·기력,정기·기력|여성·부인|근골·관절|염증·해독,2
PLANT_162,초부,"황금 (황금, 속썩은풀)",黃芩,6,열내림|가래완화|염증완화|간해독|소화력강화|면역강화,auto,염증·해독,염증·해독|호흡·폐|위·소화|간·담|정기·기력,6
PLANT_163,초부,구척 (금모구척),唐 狗脊,7,관절통완화|허리통증완화|소변개선|신장보강|냉증완화|통증완화|경련완화,auto+supplement,근골·관절,근골·관절|신장·소변|심·신경|정기·기력,4
PLANT_164,초부,모근 (띠 뿌리),茅根,5,출혈멎음|소변개선|갈증해소|생리조절|열내림,auto,혈·순환,혈·순환|신장·소변|염증·해독|위·소화|여성·부인,2
PLANT_165,초부,자완 (개미취),紫菀,10,관절통완화|갈증해소|피부개선|뼈근육강화|가래완화|출혈멎음|기침완화|호흡완화|염증완화|열내림,auto,호흡·폐,호흡·폐|근골·관절|염증·해독|위·소화|피부|혈·순환,1
PLANT_166,초부,자초 (지치),紫草,3,해독|염증완화|면역강화,auto,염증·해독,염증·해독|정기·기력,6
PLANT_167,초부,전호 (바디나물 뿌리),前胡,4,소화력강화|기침완화|가스완화|가래완화,auto,호흡·폐,호흡·폐|위·소화,1
PLANT_168,초부,패장 (마타리),敗醬,5,생리조절|염증완화|가려움완화|시력보조|이명완화,auto,머리·눈·귀,머리·눈·귀|여성·부인|피부|염증·해독,0
PLANT_169,초부,백선 (백선 뿌리),白鮮,4,열내림|가려움완화|간해독|관절통완화,auto,피부,피부|간·담|근골·관절|염증·해독,5
PLANT_170,초부,산장 (꽈리),酸漿,6,간해독|소변개선|부종완화|기침완화|불안완화|생리조절,auto,신장·소변,신장·소변|호흡·폐|심·신경|간·담|여성·부인,3
PLANT_171,초부,고본,藁本,5,상처회복|감기완화|피부개선|두통완화|피부해독,auto,피부,피부|정기·기력|머리·눈·귀,5
PLANT_172,초부,석위,石韋,1,소변개선,auto,신장·소변,신장·소변,3
PLANT_173,초부,비해 (도꼬로마 뿌리),萆薢,5,관절통완화|염증완화|소변개선|기침완화|가래완화,auto+supplement,호흡·폐,호흡·폐|근골·관절|신장·소변|염증·해독,1
PLANT_174,초부,백미,白薇,4,열내림|해독|기력보강|소화력강화,auto+supplement,염증·해독,염증·해독|위·소화|정기·기력,6
PLANT_175,초부,대청,大靑,3,불안완화|면역강화|염증완화,auto,심·신경,심·신경|정기·기력|염증·해독,2
PLANT_176,초부,애엽 (약쑥),艾葉,8,남성건강보조|소화력강화|출혈멎음|상처회복|태보|통증완화|해독|부종완화,auto+supplement,위·소화,위·소화|혈·순환|여성·부인|신장·소변|근골·관절|피부|염증·해독,1
PLANT_177,초부,"악실 (우방자, 우엉씨)",惡實,4,시력보조|기침완화|감기완화|염증완화,auto,머리·눈·귀,머리·눈·귀|정기·기력|호흡·폐|염증·해독,0
PLANT_178,초부,수평 (개구리밥),水萍,5,갈증해소|피부개선|부종완화|염증완화|소변개선,auto,위·소화,위·소화|신장·소변|피부|염증·해독,1
PLANT_179,초부,왕과 (박과 하늘타리속의 일종의 뿌리),王瓜,9,혈액순환|갈증해소|어혈개선|생리조절|간해독|불안완화|면역강화|열내림|염증완화,auto,위·소화,위·소화|혈·순환|염증·해독|심·신경|간·담|여성·부인|정기·기력,1
PLANT_180,초부,지유 (오이풀 뿌리),地楡,5,상처회복|출혈멎음|염증완화|생리조절|소화력강화,auto,혈·순환,혈·순환|여성·부인|피부|위·소화|염증·해독,2
PLANT_181,초부,대계 (엉겅퀴),大薊,5,출혈멎음|가려움완화|대하완화|구역완화|염증완화,auto,혈·순환,혈·순환|여성·부인|피부|염증·해독|위·소화,2
PLANT_182,초부,택란 (쉽싸리),澤蘭,6,상처회복|생리통완화|통증완화|생리조절|기력보강|염증완화,auto,여성·부인,여성·부인|피부|염증·해독|근골·관절|정기·기력,3
PLANT_183,초부,방기,防己,6,소변개선|부종완화|가려움완화|열내림|출혈멎음|염증완화,auto,신장·소변,신장·소변|염증·해독|피부|혈·순환,3
PLANT_184,초부,천마,天麻,9,뼈근육강화|관절통완화|허리통증완화|면역강화|감기완화|두통완화|경련완화|혈액순환|심신안정,auto+supplement,근골·관절,근골·관절|심·신경|정기·기력|머리·눈·귀|혈·순환,4
PLANT_185,초부,아위,阿魏,3,열내림|면역강화|기침완화,auto+supplement,호흡·폐,호흡·폐|정기·기력|염증·해독,1
PLANT_186,초부,고량강,高良薑,3,해독|통증완화|소화력강화,auto,염증·해독,염증·해독|위·소화|근골·관절,6
PLANT_187,초부,백부근 (백부),百部根,5,열내림|기침완화|호흡완화|면역강화|해독,auto+supplement,호흡·폐,호흡·폐|염증·해독|정기·기력,1
PLANT_188,초부,회향,茴香,1,소화력강화,auto,위·소화,위·소화,1
PLANT_189,초부,관동화 (관동),款冬花,5,기력보강|불안완화|기침완화|가래완화|염증완화,auto,호흡·폐,호흡·폐|심·신경|정기·기력|염증·해독,1
PLANT_190,초부,홍람화 (잇꽃),紅藍花,5,혈액보강|어혈개선|생리조절|혈액순환|부종완화,auto+supplement,혈·순환,혈·순환|여성·부인|신장·소변,2
PLANT_191,초부,목단 (모란 뿌리껍질),牡丹,3,생리조절|염증완화|열내림,auto,여성·부인,여성·부인|염증·해독,3
PLANT_192,초부,삼릉 (흑삼릉 뿌리),三稜,3,생리조절|어혈개선|통증완화,auto,여성·부인,여성·부인|혈·순환|근골·관절,3
PLANT_193,초부,강황,薑黃,4,생리조절|감기완화|어혈개선|염증완화,auto,여성·부인,여성·부인|염증·해독|혈·순환|정기·기력,3
PLANT_194,초부,필발,蓽撥,2,소화력강화|통증완화,auto,위·소화,위·소화|근골·관절,1
PLANT_195,초부,나마자 (새박),蘿摩子,3,기력보강|해독|기침완화,auto+supplement,호흡·폐,호흡·폐|정기·기력|염증·해독,1
PLANT_196,초부,울금,鬱金,5,상처회복|가스완화|통증완화|출혈멎음|소변개선,auto,피부,피부|위·소화|혈·순환|신장·소변|근골·관절,5
PLANT_197,초부,노회 (알로에),蘆薈,4,가려움완화|염증완화|구충|면역강화,auto,피부,피부|염증·해독|정기·기력,5
PLANT_198,초부,현호색,玄胡索,5,생리조절|어혈개선|출혈멎음|통증완화|소변개선,auto,혈·순환,혈·순환|여성·부인|근골·관절|신장·소변,2
PLANT_199,초부,육두구,肉豆蔲,4,소화력강화|가스완화|냉증완화|면역강화,auto,위·소화,위·소화|정기·기력,1
PLANT_200,초부,보골지,補骨脂,4,소화력강화|소변개선|신장보강|냉증완화,auto,위·소화,위·소화|신장·소변|정기·기력,1
PLANT_201,초부,영릉향 (영향초),零陵香,1,통증완화,auto,근골·관절,근골·관절,4
PLANT_202,초부,축사밀 (양춘사),縮砂蜜,2,통증완화|소화력강화,auto,위·소화,위·소화|근골·관절,1
PLANT_203,초부,봉아술 (봉출),蓬莪荗,3,생리조절|어혈개선|통증완화,auto,여성·부인,여성·부인|혈·순환|근골·관절,3
PLANT_204,초부,홍초 (털여뀌),葒草,1,갈증해소,auto,위·소화,위·소화,1
PLANT_205,초부,사초근 (향부자),莎草根,6,생리조절|통증완화|기력보강|신장보강|가스완화|가래완화,auto,여성·부인,여성·부인|근골·관절|정기·기력|호흡·폐|위·소화|신장·소변,3
PLANT_206,초부,호황련,胡黃連,5,시력보조|간해독|경련완화|열내림|면역강화,auto,머리·눈·귀,머리·눈·귀|염증·해독|심·신경|간·담|정기·기력,0
PLANT_207,초부,홍두구 (고량강),紅豆蔲,3,해독|통증완화|소화력강화,auto,염증·해독,염증·해독|위·소화|근골·관절,6
PLANT_208,초부,감송향,甘松香,3,가스완화|통증완화|감기완화,auto+supplement,근골·관절,근골·관절|위·소화|정기·기력,4
PLANT_209,초부,원의 (담에 자란 이끼),垣衣,4,심신안정|간해독|불안완화|소화력강화,auto,심·신경,심·신경|간·담|위·소화,2
PLANT_210,초부,지의 (땅에 낀 이끼),地衣,1,통증완화,auto,근골·관절,근골·관절,4
PLANT_211,초부,예장 (한련초),鱧腸,3,피부개선|염증완화|출혈멎음,auto+supplement,피부,피부|혈·순환|염증·해독,5
PLANT_212,초부,모향화 (띠),茅香花,4,통증완화|출혈멎음|구역완화|상처회복,auto,혈·순환,혈·순환|위·소화|근골·관절|피부,2
PLANT_213,초부,사군자,使君子,3,소화력강화|구충|면역강화,auto,위·소화,위·소화|정기·기력|염증·해독,1
PLANT_214,초부,백두구,白豆蔲,5,가스완화|구역완화|시력보조|소화력강화|냉증완화,auto+supplement,위·소화,위·소화|머리·눈·귀|정기·기력,1
PLANT_215,초부,부자 (오두),附子,4,관절통완화|기력보강|생리조절|냉증완화,auto+supplement,정기·기력,정기·기력|근골·관절|여성·부인,2
PLANT_216,초부,오두,烏頭,4,생리조절|관절통완화|냉증완화|가래완화,auto,여성·부인,여성·부인|호흡·폐|근골·관절|정기·기력,3
PLANT_217,초부,천웅 (오두),天雄,5,뼈근육강화|생리조절|기력보강|관절통완화|냉증완화,auto,여성·부인,여성·부인|근골·관절|정기·기력,3
PLANT_218,초부,반하,半夏,9,갈증해소|열내림|생리조절|소화력강화|가래완화|구역완화|기침완화|호흡완화|소변개선,auto,호흡·폐,호흡·폐|위·소화|염증·해독|여성·부인|신장·소변,1
PLANT_219,초부,대황,大黃,2,생리조절|어혈개선,auto,혈·순환,혈·순환|여성·부인,2
PLANT_220,초부,정력자 (다닥냉이),葶藶子,6,호흡완화|소변개선|부종완화|기침완화|염증완화|가래완화,auto,호흡·폐,호흡·폐|신장·소변|염증·해독,1
PLANT_221,초부,낭탕자 (미치광이풀),莨菪子,2,경련완화|심신안정,supplement,심·신경,심·신경,2
PLANT_222,초부,초호 (개사철쑥),草蒿,3,기력보강|시력보조|심신안정,auto,정기·기력,정기·기력|머리·눈·귀|심·신경,2
PLANT_223,초부,선복화 (금불초),旋復花,4,시력보조|소화력강화|구역완화|가래완화,auto,머리·눈·귀,머리·눈·귀|위·소화|호흡·폐,0
PLANT_224,초부,"여로 (여로, 박새)",藜蘆,5,구충|상처회복|염증완화|가래완화|해독,auto+supplement,염증·해독,염증·해독|피부|호흡·폐,6
PLANT_225,초부,사간 (범부채),射干,2,기침완화|가래완화,auto+supplement,호흡·폐,호흡·폐,1
PLANT_226,초부,사함 (가락지나물),蛇含,3,상처회복|염증완화|감기완화,auto,염증·해독,염증·해독|피부|정기·기력,6
PLANT_227,초부,상산,常山,5,열내림|냉증완화|가래완화|구충|해독,auto+supplement,염증·해독,염증·해독|호흡·폐|정기·기력,6
PLANT_228,초부,감수,甘遂,2,부종완화|가스완화,auto,신장·소변,신장·소변|위·소화,3
PLANT_229,초부,백렴 (가위톱),白斂,4,통증완화|상처회복|염증완화|소화력강화,auto,염증·해독,염증·해독|근골·관절|위·소화|피부,6
PLANT_230,초부,백급 (자란),白芨,3,상처회복|염증완화|소화력강화,auto,염증·해독,염증·해독|위·소화|피부,6
PLANT_231,초부,대극,大戟,6,생리조절|부종완화|간해독|열내림|해독|면역강화,auto,여성·부인,여성·부인|염증·해독|간·담|신장·소변|정기·기력,3
PLANT_232,초부,관중,貫衆,2,어혈개선|구충,auto,혈·순환,혈·순환|염증·해독,2
PLANT_233,초부,낭아 (짚신나물),狼牙,2,기침완화|소변개선,supplement,호흡·폐,호흡·폐|신장·소변,1
PLANT_234,초부,양척촉 (철쭉),羊躑躅,3,열내림|심신안정|해독,auto,염증·해독,염증·해독|심·신경,6
PLANT_235,초부,상륙 (자리공 뿌리),商陸,5,생리조절|염증완화|기침완화|해독|출혈멎음,auto,염증·해독,염증·해독|여성·부인|호흡·폐|혈·순환,6
PLANT_236,초부,청상자 (개맨드라미),靑箱子,3,시력보조|염증완화|구충,auto,머리·눈·귀,머리·눈·귀|염증·해독,0
PLANT_237,초부,위령선 (으아리 뿌리),威靈仙,9,관절통완화|허리통증완화|어혈개선|면역강화|냉증완화|감기완화|가래완화|통증완화|염증완화,auto+supplement,근골·관절,근골·관절|정기·기력|호흡·폐|혈·순환|염증·해독,4
PLANT_238,초부,견우자 (나팔꽃),牽牛子,6,소변개선|생리조절|부종완화|감기완화|가스완화|해독,auto,신장·소변,신장·소변|위·소화|여성·부인|정기·기력|염증·해독,3
PLANT_239,초부,비마자 (피마자),萆麻子,3,부종완화|생리조절|가려움완화,auto,여성·부인,여성·부인|신장·소변|피부,3
PLANT_240,초부,삭조,蒴藋,1,관절통완화,auto,근골·관절,근골·관절,4
PLANT_241,초부,천남성,天南星,6,감기완화|생리조절|염증완화|경련완화|면역강화|가래완화,auto,정기·기력,정기·기력|염증·해독|여성·부인|호흡·폐|심·신경,2
PLANT_242,초부,양제근 (소리쟁이 뿌리),羊蹄根,5,구충|가려움완화|해독|피부해독|염증완화,auto,피부,피부|염증·해독,5
PLANT_243,초부,고근 (줄),菰根,3,갈증해소|소변개선|소화력강화,auto,위·소화,위·소화|신장·소변,1
PLANT_244,초부,편축 (마디풀),萹蓄,5,소변개선|열내림|구충|해독|부종완화,auto+supplement,신장·소변,신장·소변|염증·해독,3
PLANT_245,초부,낭독 (오독도기),狼毒,2,해독|가래완화,auto,호흡·폐,호흡·폐|염증·해독,1
PLANT_246,초부,희첨 (진득찰),豨薟音喜杴,5,불안완화|관절통완화|감기완화|기침완화|가래완화,auto+supplement,호흡·폐,호흡·폐|심·신경|근골·관절|정기·기력,1
PLANT_247,초부,저근 (모시풀 뿌리),苧根,4,해독|소변개선|면역강화|출혈멎음,auto,신장·소변,신장·소변|정기·기력|염증·해독|혈·순환,3
PLANT_248,초부,마편초,馬鞭草,4,생리조절|어혈개선|구충|열내림,auto,여성·부인,여성·부인|염증·해독|혈·순환,3
PLANT_249,초부,하수오 (적하수오),何首烏,8,신장보강|대하완화|피부개선|뼈근육강화|노화완화|염증완화|생리조절|가래완화,auto,여성·부인,여성·부인|염증·해독|호흡·폐|신장·소변|근골·관절|피부|정기·기력,3
PLANT_250,초부,백두옹 (할미꽃 뿌리),白頭翁,5,피부개선|출혈멎음|기침완화|해독|염증완화,auto+supplement,염증·해독,염증·해독|호흡·폐|혈·순환|피부,6
PLANT_251,초부,파초근 (파초 뿌리),芭蕉根,3,갈증해소|면역강화|염증완화,auto,위·소화,위·소화|정기·기력|염증·해독,1
PLANT_252,초부,노근 (갈대 뿌리),蘆根,3,소화력강화|갈증해소|열내림,auto,위·소화,위·소화|염증·해독,1
PLANT_253,초부,마두령 (쥐방울덩굴),馬兜鈴,4,가스완화|기침완화|통증완화|경련완화,auto+supplement,호흡·폐,호흡·폐|심·신경|위·소화|근골·관절,1
PLANT_254,초부,유기노초 (절굿대),劉寄奴草,4,생리조절|상처치유|어혈개선|상처회복,auto,피부,피부|혈·순환|여성·부인,5
PLANT_255,초부,골쇄보 (넉줄고사리),唐 骨碎補,6,출혈멎음|어혈개선|염증완화|구충|뼈근육강화|통증완화,auto+supplement,혈·순환,혈·순환|근골·관절|염증·해독,2
PLANT_256,초부,연교 (당개나리 열매),連翹,5,통증완화|염증완화|소변개선|해독|열내림,auto,염증·해독,염증·해독|신장·소변|근골·관절,6
PLANT_257,초부,속수자,續隨子,4,부종완화|어혈개선|통증완화|해독,auto,혈·순환,혈·순환|신장·소변|근골·관절|염증·해독,2
PLANT_258,초부,여여 (맑은 대쑥),䕡茹,4,피부개선|염증완화|소화력강화|부종완화,auto+supplement,위·소화,위·소화|신장·소변|피부|염증·해독,1
PLANT_259,초부,사매 (뱀딸기),蛇莓,2,해독|생리조절,auto,여성·부인,여성·부인|염증·해독,3
PLANT_260,초부,율초 (환삼덩굴),葎草,3,소변개선|해독|염증완화,auto+supplement,신장·소변,신장·소변|염증·해독,3
PLANT_261,초부,학슬 (여우오줌),鶴蝨,3,염증완화|소변개선|통증완화,auto+supplement,신장·소변,신장·소변|근골·관절|염증·해독,3
PLANT_262,초부,작맥 (귀리),雀麥,1,생리조절,auto+supplement,여성·부인,여성·부인,3
PLANT_263,초부,백부자,白附子,2,피부개선|통증완화,auto,근골·관절,근골·관절|피부,4
PLANT_264,초부,호로파,唐 葫蘆巴,3,소화력강화|냉증완화|부종완화,supplement,위·소화,위·소화|신장·소변|정기·기력,1
PLANT_265,초부,목적 (속새),木賊,4,시력보조|대하완화|출혈멎음|소화력강화,auto,혈·순환,혈·순환|머리·눈·귀|여성·부인|위·소화,2
PLANT_266,초부,포공초 (민들레),蒲公草,2,해독|염증완화,auto,염증·해독,염증·해독,6
PLANT_267,초부,곡정초,穀精草,4,피부해독|기침완화|염증완화|소변개선,auto+supplement,호흡·폐,호흡·폐|신장·소변|피부|염증·해독,1
PLANT_268,초부,초장초 (괭이밥),酢漿草,3,염증완화|면역강화|해독,auto+supplement,염증·해독,염증·해독|정기·기력,6
