herb_id,category,herb_korean,herb_hanja,tag_count,tags,tag_source,primary_body_category,body_categories,cluster
PLANT_269,초부,작엽하초 (바위솔),昨葉荷草,3,출혈멎음|해독|피부개선,auto+supplement,혈·순환,혈·순환|피부|염증·해독,2
PLANT_270,초부,하고초 (꿀풀),夏枯草,2,열내림|염증완화,auto,염증·해독,염증·해독,6
PLANT_271,초부,산자고 (약난초),山茨菰,1,염증완화,auto,염증·해독,염증·해독,6
PLANT_272,초부,등심초 (골풀),燈心草,3,소변개선|기침완화|부종완화,auto+supplement,신장·소변,신장·소변|호흡·폐,3
PLANT_273,초부,마발 (말불버섯),馬勃,3,염증완화|기침완화|해독,auto+supplement,염증·해독,염증·해독|호흡·폐,6
PLANT_274,초부,수료 (물여뀌),水蓼,2,해독|부종완화,supplement,신장·소변,신장·소변|염증·해독,3
PLANT_275,초부,훤초근 (원추리),萱草根,4,부종완화|열내림|간해독|소변개선,auto+supplement,신장·소변,신장·소변|간·담|염증·해독,3
PLANT_276,초부,야자고 (소귀나물),野茨菰,4,갈증해소|소변개선|생리조절|염증완화,auto,위·소화,위·소화|신장·소변|염증·해독|여성·부인,1
PLANT_277,초부,패천공 (오래 쓰던 패랭이),敗天公,1,심신안정,auto,심·신경,심·신경,2
PLANT_278,초부,초두구,草豆蔲,6,가스완화|냉증완화|통증완화|해독|소화력강화|감기완화,auto,위·소화,위·소화|정기·기력|근골·관절|염증·해독,1
PLANT_279,초부,초과,草果,5,해독|구역완화|냉증완화|가래완화|소화력강화,auto+supplement,위·소화,위·소화|염증·해독|호흡·폐|정기·기력,1
PLANT_280,초부,호장근 (호장근 뿌리),虎杖根,3,소변개선|염증완화|생리조절,auto,신장·소변,신장·소변|여성·부인|염증·해독,3
PLANT_281,초부,초오 (바꽃),草烏,4,관절통완화|감기완화|통증완화|경련완화,auto+supplement,근골·관절,근골·관절|심·신경|정기·기력,4
PLANT_282,초부,불이초 (떡쑥),佛耳草,3,감기완화|기침완화|가래완화,auto+supplement,호흡·폐,호흡·폐|정기·기력,1
PLANT_283,초부,경실 (어저귀 열매),苘實,2,생리조절|염증완화,auto,염증·해독,염증·해독|여성·부인,6
PLANT_284,초부,봉선화,鳳仙花,4,혈액순환|생리조절|관절통완화|해독,supplement,혈·순환,혈·순환|여성·부인|근골·관절|염증·해독,2
PLANT_285,초부,해아다,孩兒茶,2,염증완화|기력보강,auto+supplement,정기·기력,정기·기력|염증·해독,2
PLANT_286,초부,극섭비승 (나막신의 앞코),屐屧鼻繩,2,통증완화|생리조절,auto,여성·부인,여성·부인|근골·관절,3
PLANT_287,목부,계피 (생달나무),唐 桂皮,5,혈액순환|생리조절|냉증완화|소화력강화|기침완화,auto,혈·순환,혈·순환|여성·부인|호흡·폐|위·소화|정기·기력,2
PLANT_288,목부,송지 (송진),松脂,10,통증완화|심신안정|상처회복|소화력강화|열내림|이명완화|염증완화|구충|관절통완화|감기완화,auto,염증·해독,염증·해독|근골·관절|피부|위·소화|머리·눈·귀|심·신경|정기·기력,6
PLANT_289,목부,괴실 (회화나무 열매),槐實,5,감기완화|염증완화|생리조절|구충|소화력강화,auto,여성·부인,여성·부인|염증·해독|위·소화|정기·기력,3
PLANT_290,목부,구기자,枸杞子,5,뼈근육강화|시력보조|기력보강|신장보강|심신안정,auto,머리·눈·귀,머리·눈·귀|근골·관절|정기·기력|심·신경|신장·소변,0
PLANT_291,목부,백실 (측백나무 열매),柏實,5,감기완화|피부개선|심신안정|기력보강|관절통완화,auto,정기·기력,정기·기력|근골·관절|심·신경|피부,2
PLANT_292,목부,복령,茯苓,8,갈증해소|소변개선|소화력강화|부종완화|구역완화|기침완화|기억력개선|가래완화,auto,위·소화,위·소화|신장·소변|호흡·폐|정기·기력,1
PLANT_293,목부,호박,琥珀,5,시력보조|소변개선|심신안정|부종완화|생리조절,auto,신장·소변,신장·소변|머리·눈·귀|심·신경|여성·부인,3
PLANT_294,목부,유피 (느릅나무),楡皮,4,소변개선|부종완화|숙면유도|소화력강화,auto,신장·소변,신장·소변|심·신경|위·소화,3
PLANT_295,목부,산조인 (멧대추나무),酸棗仁,3,뼈근육강화|심신안정|기력보강,auto,정기·기력,정기·기력|근골·관절|심·신경,2
PLANT_296,목부,황벽 (황벽나무),黃蘗,9,대하완화|열내림|시력보조|염증완화|가려움완화|간해독|소화력강화|출혈멎음|피부해독,auto,피부,피부|염증·해독|위·소화|여성·부인|머리·눈·귀|간·담|혈·순환,5
PLANT_297,목부,"저실 (닥나무, 꾸지나무 열매)",楮實,6,뼈근육강화|기력보강|시력보조|피부개선|허리통증완화|남성건강보조,auto,근골·관절,근골·관절|정기·기력|머리·눈·귀|여성·부인|피부,4
PLANT_298,목부,건칠 (마른 옻),乾漆,6,생리조절|어혈개선|면역강화|출혈멎음|구충|소화력강화,auto,혈·순환,혈·순환|정기·기력|위·소화|여성·부인|염증·해독,2
PLANT_299,목부,오가피,五加皮,7,관절통완화|뼈근육강화|기력보강|경련완화|면역강화|남성건강보조|신장보강,auto,근골·관절,근골·관절|정기·기력|심·신경|여성·부인|신장·소변,4
PLANT_300,목부,만형실 (순비기나무),蔓荊實,3,시력보조|관절통완화|두통완화,auto,머리·눈·귀,머리·눈·귀|근골·관절,0
PLANT_301,목부,신이 (목련),辛夷,4,시력보조|비염완화|피부개선|대하완화,auto,머리·눈·귀,머리·눈·귀|여성·부인|피부,0
PLANT_302,목부,상상기생 (뽕나무겨우살이),桑上寄生,5,상처회복|피부개선|출혈멎음|생리조절|염증완화,auto,피부,피부|혈·순환|염증·해독|여성·부인,5
PLANT_303,목부,상근백피 (뽕나무 뿌리껍질),桑根白皮,6,상처회복|갈증해소|소변개선|부종완화|가래완화|기침완화,auto,호흡·폐,호흡·폐|신장·소변|위·소화|피부,1
PLANT_304,목부,근죽엽 (왕대),䈽竹葉,6,갈증해소|불안완화|기침완화|출혈멎음|열내림|호흡완화,auto,호흡·폐,호흡·폐|위·소화|심·신경|혈·순환|염증·해독,1
PLANT_305,목부,오수유,吳茱萸,7,통증완화|가래완화|습기개선|가스완화|냉증완화|소화력강화|신장보강,auto,근골·관절,근골·관절|호흡·폐|위·소화|정기·기력|신장·소변,4
PLANT_306,목부,유핵,蕤核,2,시력보조|염증완화,auto,머리·눈·귀,머리·눈·귀|염증·해독,0
PLANT_307,목부,정향 (정향나무),丁香,7,허리통증완화|남성건강보조|염증완화|통증완화|소화력강화|구역완화|신장보강,auto,위·소화,위·소화|근골·관절|여성·부인|신장·소변|염증·해독,1
PLANT_308,목부,침향,沈香,4,통증완화|신장보강|남성건강보조|소화력강화,auto,근골·관절,근골·관절|위·소화|여성·부인|신장·소변,4
PLANT_309,목부,유향,乳香,4,생리조절|이명완화|통증완화|염증완화,auto,머리·눈·귀,머리·눈·귀|여성·부인|근골·관절|염증·해독,0
PLANT_310,목부,"곽향 (광곽향, 배초향)",藿香,2,구역완화|소화력강화,auto,위·소화,위·소화,1
PLANT_311,목부,백단향 (단향),白檀香,5,구충|기력보강|통증완화|소화력강화|신장보강,auto,위·소화,위·소화|신장·소변|근골·관절|정기·기력|염증·해독,1
PLANT_312,목부,자단향,紫檀香,2,통증완화|소화력강화,auto,위·소화,위·소화|근골·관절,1
PLANT_313,목부,강진향,降眞香,3,면역강화|감기완화|통증완화,auto+supplement,정기·기력,정기·기력|근골·관절,2
PLANT_314,목부,소합향,蘇合香,3,열내림|해독|구충,auto,염증·해독,염증·해독,6
PLANT_315,목부,금앵자 (금앵자나무),金櫻子,3,소변개선|신장보강|관절통완화,auto+supplement,신장·소변,신장·소변|근골·관절,3
PLANT_316,목부,빈랑 (빈랑나무),檳榔,3,부종완화|구충|가래완화,auto,신장·소변,신장·소변|호흡·폐|염증·해독,3
PLANT_317,목부,치자 (치자나무),梔子,4,갈증해소|소변개선|염증완화|시력보조,auto,위·소화,위·소화|신장·소변|머리·눈·귀|염증·해독,1
PLANT_318,목부,용뇌향,龍腦香,4,시력보조|관절통완화|염증완화|구충,auto,머리·눈·귀,머리·눈·귀|염증·해독|근골·관절,0
PLANT_319,목부,무이 (왕느릅나무의 씨),蕪荑,5,가려움완화|염증완화|피부해독|구충|소화력강화,auto,피부,피부|염증·해독|위·소화,5
PLANT_320,목부,지실 (탱자나무의 어린 과실),枳實,3,가래완화|소화력강화|가스완화,auto+supplement,위·소화,위·소화|호흡·폐,1
PLANT_321,목부,지각 (탱자나무의 성숙 과실),枳殼,6,부종완화|가래완화|감기완화|소변개선|소화력강화|기침완화,auto,호흡·폐,호흡·폐|신장·소변|위·소화|정기·기력,1
PLANT_322,목부,후박 (후박나무),厚朴,4,소화력강화|가래완화|가스완화|구충,auto,위·소화,위·소화|호흡·폐|염증·해독,1
PLANT_323,목부,고차 (작설차),苦茶,4,갈증해소|소변개선|가스완화|가래완화,auto,위·소화,위·소화|호흡·폐|신장·소변,1
PLANT_324,목부,진피 (물푸레나무),秦皮,4,시력보조|신장보강|생리조절|면역강화,auto,머리·눈·귀,머리·눈·귀|여성·부인|신장·소변|정기·기력,0
PLANT_325,목부,"촉초 (산초나무, 초피나무 열매)",蜀椒,9,관절통완화|허리통증완화|가스완화|냉증완화|구충|남성건강보조|심신안정|해독|상처회복,auto,정기·기력,정기·기력|근골·관절|염증·해독|심·신경|위·소화|여성·부인|피부,2
PLANT_326,목부,자위 (능소화),紫葳,6,소변개선|혈액보강|생리조절|태보|출혈멎음|어혈개선,auto,여성·부인,여성·부인|혈·순환|신장·소변,3
PLANT_327,목부,호동루 (호양의 수지),胡桐淚,1,불안완화,auto,심·신경,심·신경,2
PLANT_328,목부,송연묵 (소나무 그을음으로 만든 먹),松烟墨,4,상처회복|출혈멎음|생리조절|해독,auto+supplement,혈·순환,혈·순환|피부|여성·부인|염증·해독,2
PLANT_329,목부,"저령 (자작나무, 단풍나무에 기생하는 버섯)",猪苓,4,소변개선|부종완화|습기개선|열내림,auto,신장·소변,신장·소변|정기·기력|염증·해독,3
PLANT_330,목부,백극 (멧대추나무),白棘,4,통증완화|남성건강보조|신장보강|염증완화,auto,신장·소변,신장·소변|근골·관절|여성·부인|염증·해독,3
PLANT_331,목부,오약,烏藥,7,소변개선|생리조절|통증완화|면역강화|소화력강화|구역완화|가려움완화,auto,위·소화,위·소화|피부|여성·부인|신장·소변|근골·관절|정기·기력,1
PLANT_332,목부,몰약,沒藥,7,상처회복|통증완화|부종완화|어혈개선|염증완화|출혈멎음|시력보조,auto,혈·순환,혈·순환|근골·관절|피부|염증·해독|머리·눈·귀|신장·소변,2
PLANT_333,목부,안식향,安息香,6,생리조절|심신안정|해독|소화력강화|면역강화|신장보강,auto,여성·부인,여성·부인|심·신경|위·소화|신장·소변|정기·기력|염증·해독,3
PLANT_334,목부,송라 (소나무겨우살이),松蘿,5,소변개선|열내림|부종완화|염증완화|가래완화,auto,염증·해독,염증·해독|신장·소변|호흡·폐,6
PLANT_335,목부,위모 (화살나무),衛矛,4,생리조절|출혈멎음|통증완화|해독,auto,여성·부인,여성·부인|혈·순환|염증·해독|근골·관절,3
PLANT_336,목부,해동피 (엄나무 껍질),海桐皮,5,감기완화|가려움완화|시력보조|관절통완화|소화력강화,auto,피부,피부|머리·눈·귀|위·소화|근골·관절|정기·기력,5
PLANT_337,목부,합환피 (자귀나무 껍질),合歡皮,3,심신안정|염증완화|구충,auto,염증·해독,염증·해독|심·신경,6
PLANT_338,목부,오배자 (오배자 진드기의 벌레집),五倍子,3,염증완화|면역강화|출혈멎음,auto,혈·순환,혈·순환|정기·기력|염증·해독,2
PLANT_339,목부,천축황 (가 곤충에 상해 마디에 진액이 맺힌 것),天竺黃,4,상처회복|면역강화|감기완화|가래완화,auto,피부,피부|정기·기력|호흡·폐,5
PLANT_340,목부,밀몽화,密蒙花,2,면역강화|시력보조,auto,머리·눈·귀,머리·눈·귀|정기·기력,0
PLANT_341,목부,파두,巴豆,10,소화력강화|피부개선|생리조절|부종완화|염증완화|구충|어혈개선|심신안정|해독|가래완화,auto,염증·해독,염증·해독|위·소화|여성·부인|호흡·폐|심·신경|혈·순환|신장·소변|피부,6
PLANT_342,목부,"조협 (주엽나무, 조각자나무 열매)",皂莢,3,생리조절|기침완화|가래완화,auto,호흡·폐,호흡·폐|여성·부인,1
PLANT_343,목부,가자 (가리륵),訶子,8,소화력강화|출혈멎음|가래완화|가스완화|태보|생리조절|신장보강|기침완화,auto,위·소화,위·소화|호흡·폐|혈·순환|여성·부인|신장·소변,1
PLANT_344,목부,유화 (버드나무 꽃),柳花,6,출혈멎음|관절통완화|염증완화|상처회복|간해독|피부개선,auto,피부,피부|간·담|혈·순환|근골·관절|염증·해독,5
PLANT_345,목부,연실 (멀구슬나무 열매),練實,5,가려움완화|소변개선|부종완화|통증완화|구충,auto,신장·소변,신장·소변|피부|근골·관절|염증·해독,3
PLANT_346,목부,저근백피 (가죽나무 뿌리 껍질),樗根白皮,8,출혈멎음|생리조절|심신안정|해독|소화력강화|면역강화|가려움완화|열내림,auto+supplement,혈·순환,혈·순환|염증·해독|심·신경|위·소화|여성·부인|피부|정기·기력,2
PLANT_347,목부,욱리인 (이스라지),郁李仁,5,소변개선|부종완화|어혈개선|가스완화|진액보충,auto,신장·소변,신장·소변|위·소화|혈·순환|정기·기력,3
PLANT_348,목부,몰식자 (몰식자나무),沒食子,5,소화력강화|생리조절|면역강화|기침완화|변비완화,auto+supplement,위·소화,위·소화|호흡·폐|여성·부인|정기·기력,1
PLANT_349,목부,뇌환 (구멍쟁이버섯과의 일종),雷丸,2,해독|구충,auto,염증·해독,염증·해독,6
PLANT_350,목부,"상실 (굴근도토리, 상수리)",橡實,2,소화력강화|기력보강,auto,위·소화,위·소화|정기·기력,1
PLANT_351,목부,백양수피 (사시나무),白楊樹皮,3,관절통완화|해독|열내림,auto+supplement,염증·해독,염증·해독|근골·관절,6
PLANT_352,목부,소방목 (소목),蘇方木,4,통증완화|생리조절|어혈개선|염증완화,auto,염증·해독,염증·해독|근골·관절|여성·부인|혈·순환,6
PLANT_353,목부,동엽 (오동나무),桐葉,2,부종완화|해독,supplement,신장·소변,신장·소변|염증·해독,3
PLANT_354,목부,호초,胡椒,4,가스완화|냉증완화|소화력강화|가래완화,auto,위·소화,위·소화|호흡·폐|정기·기력,1
PLANT_355,목부,무환자피 (무환자나무 껍질),無患子皮,3,기침완화|해독|피부개선,auto+supplement,호흡·폐,호흡·폐|피부|염증·해독,1
PLANT_356,목부,익지자 (익지),益智子,2,기력보강|심신안정,auto,정기·기력,정기·기력|심·신경,2
PLANT_357,목부,우리자 (갈매나무의 열매),牛李子,6,열내림|부종완화|염증완화|면역강화|출혈멎음|소화력강화,auto+supplement,염증·해독,염증·해독|위·소화|혈·순환|신장·소변|정기·기력,6
PLANT_358,목부,정공등,丁公藤,2,피부개선|감기완화,auto,피부,피부|정기·기력,5
PLANT_359,목부,화목피 (자작나무 껍질),樺木皮,3,간해독|염증완화|면역강화,auto,간·담,간·담|정기·기력|염증·해독,1
PLANT_360,목부,목별자,木鼈子,2,염증완화|기력보강,auto+supplement,염증·해독,염증·해독|정기·기력,6
PLANT_361,목부,조등 (조구등),釣藤,2,경련완화|면역강화,auto,심·신경,심·신경|정기·기력,2
PLANT_362,목부,종려피 (종려나무),棕櫚皮,3,소화력강화|생리조절|출혈멎음,auto,혈·순환,혈·순환|위·소화|여성·부인,2
PLANT_363,목부,목근 (무궁화나무의 줄기껍질 및 뿌리껍질),木槿,2,출혈멎음|소화력강화,auto,혈·순환,혈·순환|위·소화,2
PLANT_364,목부,원화 (팥꽃나무),芫花,9,해독|부종완화|관절통완화|염증완화|구충|기침완화|열내림|가스완화|가래완화,auto,염증·해독,염증·해독|호흡·폐|위·소화|신장·소변|근골·관절,6
PLANT_365,목부,추목피 (가래나무 껍질),楸木皮,3,상처회복|염증완화|구충,auto,염증·해독,염증·해독|피부,6
PLANT_366,목부,석남엽 (석남의 잎),石南葉,2,관절통완화|염증완화,auto+supplement,근골·관절,근골·관절|염증·해독,4
PLANT_367,목부,대풍자,大風子,5,구충|가려움완화|가래완화|경련완화|관절통완화,auto+supplement,호흡·폐,호흡·폐|심·신경|근골·관절|피부|염증·해독,1
PLANT_368,목부,혈갈 (기린갈),血竭,5,상처회복|출혈멎음|염증완화|가려움완화|피부해독,auto,피부,피부|혈·순환|염증·해독,5
PLANT_369,목부,백랍 (백랍충의 분비물),白蠟,5,기력보강|소화력강화|출혈멎음|기침완화|상처회복,auto,위·소화,위·소화|호흡·폐|정기·기력|혈·순환|피부,1
MINERAL_001,옥부,옥설 (옥가루),玉屑,2,갈증해소|불안완화,auto,위·소화,위·소화|심·신경,1
MINERAL_002,옥부,파려 (수정),玻瓈,2,시력보조|심신안정,auto,머리·눈·귀,머리·눈·귀|심·신경,0
MINERAL_003,옥부,산호,珊瑚,2,출혈멎음|시력보조,auto,머리·눈·귀,머리·눈·귀|혈·순환,0
MINERAL_004,옥부,진주,眞珠,2,시력보조|이명완화,auto,머리·눈·귀,머리·눈·귀,0
MINERAL_005,석부,주사 (진사),朱砂,12,혈액순환|시력보조|피부개선|기침완화|신장보강|기력보강|노화완화|심신안정|통증완화|면역강화|염증완화|가려움완화,auto,피부,피부|정기·기력|머리·눈·귀|혈·순환|호흡·폐|심·신경|신장·소변|근골·관절|염증·해독,5
MINERAL_006,석부,운모 (돌비늘),雲母,4,심신안정|소화력강화|시력보조|기력보강,auto,머리·눈·귀,머리·눈·귀|심·신경|위·소화|정기·기력,0
MINERAL_007,석부,석종유 (종유석),石鍾乳,5,심신안정|시력보조|기력보강|신장보강|관절통완화,auto,머리·눈·귀,머리·눈·귀|심·신경|정기·기력|신장·소변|근골·관절,0
MINERAL_008,석부,반석 (백반),礬石,7,소화력강화|염증완화|피부개선|가래완화|상처회복|가려움완화|피부해독,auto,피부,피부|염증·해독|호흡·폐|위·소화,5
MINERAL_009,석부,"공청 (양매청, 남동광)",空靑,3,시력보조|염증완화|이명완화,auto,머리·눈·귀,머리·눈·귀|염증·해독,0
MINERAL_010,석부,석담 (담반),石膽,5,상처회복|염증완화|소변개선|피부해독|가래완화,auto,피부,피부|신장·소변|염증·해독|호흡·폐,5
MINERAL_011,석부,웅황 (석웅황),雄黃,8,피부개선|해독|염증완화|가려움완화|피부해독|통증완화|심신안정|상처회복,auto,피부,피부|염증·해독|심·신경|근골·관절,5
MINERAL_012,석부,활석 (활석),滑石,6,갈증해소|소변개선|불안완화|염증완화|생리조절|열내림,auto,신장·소변,신장·소변|위·소화|염증·해독|심·신경|여성·부인,3
MINERAL_013,석부,우여량 (태일여량),禹餘粮,6,소화력강화|생리조절|염증완화|출혈멎음|어혈개선|통증완화,auto,혈·순환,혈·순환|여성·부인|위·소화|근골·관절|염증·해독,2
MINERAL_014,석부,자석영 (자영석),紫石英,5,갈증해소|심신안정|피부개선|염증완화|기침완화,auto,위·소화,위·소화|염증·해독|호흡·폐|심·신경|피부,1
MINERAL_015,석부,적석지,赤石脂,9,기력보강|소변개선|시력보조|신장보강|심신안정|소화력강화|출혈멎음|통증완화|생리조절,auto,머리·눈·귀,머리·눈·귀|혈·순환|신장·소변|정기·기력|심·신경|위·소화|여성·부인|근골·관절,0
MINERAL_016,석부,석유황 (유황),石硫黃,4,뼈근육강화|염증완화|가려움완화|남성건강보조,auto,근골·관절,근골·관절|피부|여성·부인|염증·해독,4
MINERAL_017,석부,석고,石膏,5,갈증해소|두통완화|면역강화|심신안정|소변개선,auto,위·소화,위·소화|머리·눈·귀|심·신경|신장·소변|정기·기력,1
MINERAL_018,석부,자석 (지남석),磁石,5,남성건강보조|신장보강|이명완화|불안완화|염증완화,auto,염증·해독,염증·해독|머리·눈·귀|심·신경|여성·부인|신장·소변,6
MINERAL_019,석부,양기석,陽起石,6,남성건강보조|부종완화|어혈개선|통증완화|신장보강|소변개선,auto+supplement,신장·소변,신장·소변|여성·부인|혈·순환|근골·관절,3
MINERAL_020,석부,한수석,寒水石,3,갈증해소|부종완화|불안완화,auto,위·소화,위·소화|심·신경|신장·소변,1
MINERAL_021,석부,밀타승,密陀僧,2,상처회복|염증완화,auto+supplement,피부,피부|염증·해독,5
MINERAL_022,석부,박초 (망초의 조제결정),朴硝,2,생리조절|가스완화,auto,위·소화,위·소화|여성·부인,1
MINERAL_023,석부,붕사,硼砂,2,기침완화|가래완화,auto,호흡·폐,호흡·폐,1
MINERAL_024,석부,식염 (소금),食鹽,8,부종완화|통증완화|심신안정|해독|소화력강화|염증완화|소변개선|가래완화,auto,신장·소변,신장·소변|염증·해독|호흡·폐|심·신경|위·소화|근골·관절,3
MINERAL_025,석부,청몽석,靑礞石,5,습기개선|면역강화|기력보강|가래완화|심신안정,auto+supplement,정기·기력,정기·기력|호흡·폐|심·신경,2
MINERAL_026,석부,화예석,花蘂石,2,상처회복|출혈멎음,auto+supplement,혈·순환,혈·순환|피부,2
MINERAL_027,석부,망사 (노사),䃃砂,4,생리조절|어혈개선|소화력강화|상처회복,auto+supplement,위·소화,위·소화|혈·순환|여성·부인|피부,1
MINERAL_028,석부,비상 (신석),砒礵,2,가래완화|해독,auto+supplement,호흡·폐,호흡·폐|염증·해독,1
MINERAL_029,석부,대자석 (적철석),代赭石,8,생리조절|소화력강화|구역완화|상처회복|염증완화|출혈멎음|소변개선|남성건강보조,auto,혈·순환,혈·순환|여성·부인|위·소화|피부|신장·소변|염증·해독,2
MINERAL_030,석부,불회목 (석면),不灰木,1,상처회복,supplement,피부,피부,5
MINERAL_031,석부,석회,石灰,6,피부개선|생리조절|출혈멎음|상처회복|염증완화|피부해독,auto,피부,피부|여성·부인|염증·해독|혈·순환,5
MINERAL_032,석부,석연,石燕,3,갈증해소|생리조절|소변개선,auto,위·소화,위·소화|여성·부인|신장·소변,1
MINERAL_033,석부,석해,石蟹,3,시력보조|가려움완화|염증완화,auto+supplement,머리·눈·귀,머리·눈·귀|피부|염증·해독,0
MINERAL_034,석부,노감석,爐甘石,1,기침완화,supplement,호흡·폐,호흡·폐,1
MINERAL_035,석부,아관석,鵝管石,2,가래완화|출혈멎음,auto+supplement,호흡·폐,호흡·폐|혈·순환,1
MINERAL_036,석부,사함석,蛇含石,5,경련완화|통증완화|소변개선|면역강화|생리조절,auto,신장·소변,신장·소변|심·신경|여성·부인|근골·관절|정기·기력,3
MINERAL_037,석부,수포석 (부석),水泡石,3,갈증해소|시력보조|소변개선,auto,위·소화,위·소화|머리·눈·귀|신장·소변,1
MINERAL_038,석부,임석,淋石,1,소변개선,auto,신장·소변,신장·소변,3
MINERAL_039,석부,무명이 (무명석),無名異,2,상처회복|통증완화,auto,피부,피부|근골·관절,5
MINERAL_040,석부,오고와 (오래된 기와),烏古瓦,1,갈증해소,auto,위·소화,위·소화,1
MINERAL_041,석부,백자설 (백자를 가루 낸 것),白磁屑,2,피부개선|생리조절,auto,피부,피부|여성·부인,5
MINERAL_042,석부,고전 (오래된 벽돌),古磚,1,생리조절,auto,여성·부인,여성·부인,3
MINERAL_043,석부,백맥반석 (흰 맥반석),白麥飯石,1,염증완화,auto,염증·해독,염증·해독,6
MINERAL_044,석부,수중석자 (물 속의 자갈),水中石子,1,소변개선,supplement,신장·소변,신장·소변,3
MINERAL_045,금부(金),금설 (금가루),金屑,3,기력보강|면역강화|신장보강,auto,정기·기력,정기·기력|신장·소변,2
MINERAL_046,금부(金),은설 (은가루),銀屑,5,심신안정|해독|감기완화|경련완화|면역강화,auto,심·신경,심·신경|정기·기력|염증·해독,2
MINERAL_047,금부(金),수은,水銀,5,관절통완화|생리조절|감기완화|염증완화|가려움완화,auto+supplement,여성·부인,여성·부인|근골·관절|피부|염증·해독|정기·기력,3
MINERAL_048,금부(金),영사 (인공 주사),靈砂,5,혈액순환|시력보조|기력보강|불안완화|가래완화,auto,머리·눈·귀,머리·눈·귀|혈·순환|정기·기력|호흡·폐|심·신경,0
MINERAL_049,금부(金),황단 (연단),黃丹,6,상처회복|통증완화|심신안정|구역완화|경련완화|출혈멎음,auto,피부,피부|심·신경|위·소화|근골·관절|혈·순환,5
MINERAL_050,금부(金),연 (납),鉛,2,심신안정|구역완화,auto,심·신경,심·신경|위·소화,2
MINERAL_051,금부(金),적동설 (구리가루),赤銅屑,3,시력보조|통증완화|감기완화,auto,머리·눈·귀,머리·눈·귀|근골·관절|정기·기력,0
MINERAL_052,금부(金),생철 (무쇠),生鐵,3,염증완화|피부해독|가려움완화,auto,피부,피부|염증·해독,5